action,threshold,n,n_tp,n_fp,n_fn,n_tn,cost_tp,cost_fp,cost_fn,cost_tn,cost_tp_counterfactual,total_cost,do_nothing_cost,savings,n_flagged,flag_rate,precision,recall
remove_discount,0.49,7511,153,117,1167,6074,3419727.4920000006,328605.0806400001,22547374.608000003,0.0,6216295.440000001,26295707.180640005,28763670.048000004,2467962.8673599996,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
remove_discount,0.5,7511,153,117,1167,6074,3419727.4920000006,328605.0806400001,22547374.608000003,0.0,6216295.440000001,26295707.180640005,28763670.048000004,2467962.8673599996,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
remove_discount,0.51,7511,153,117,1167,6074,3419727.4920000006,328605.0806400001,22547374.608000003,0.0,6216295.440000001,26295707.180640005,28763670.048000004,2467962.8673599996,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
remove_discount,0.52,7511,153,117,1167,6074,3419727.4920000006,328605.0806400001,22547374.608000003,0.0,6216295.440000001,26295707.180640005,28763670.048000004,2467962.8673599996,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
remove_discount,0.53,7511,152,117,1168,6074,3412723.3680000007,328605.0806400001,22560100.288000003,0.0,6203569.760000001,26301428.736640003,28763670.048000004,2462241.3113600016,269,0.035814139262415126,0.5650557620817844,0.11515151515151516
remove_discount,0.54,7511,152,117,1168,6074,3412723.3680000007,328605.0806400001,22560100.288000003,0.0,6203569.760000001,26301428.736640003,28763670.048000004,2462241.3113600016,269,0.035814139262415126,0.5650557620817844,0.11515151515151516
remove_discount,0.54023,7511,64,30,1256,6161,1870374.0408000003,143767.65936000002,25363571.792000003,0.0,3400098.256,27377713.492160004,28763670.048000004,1385956.5558400005,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
remove_discount,0.55,7511,64,30,1256,6161,1870374.0408000003,143767.65936000002,25363571.792000003,0.0,3400098.256,27377713.492160004,28763670.048000004,1385956.5558400005,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
remove_discount,0.56,7511,64,30,1256,6161,1870374.0408000003,143767.65936000002,25363571.792000003,0.0,3400098.256,27377713.492160004,28763670.048000004,1385956.5558400005,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
remove_discount,0.57,7511,64,30,1256,6161,1870374.0408000003,143767.65936000002,25363571.792000003,0.0,3400098.256,27377713.492160004,28763670.048000004,1385956.5558400005,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
remove_discount,0.58,7511,64,30,1256,6161,1870374.0408000003,143767.65936000002,25363571.792000003,0.0,3400098.256,27377713.492160004,28763670.048000004,1385956.5558400005,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
remove_discount,0.59,7511,64,30,1256,6161,1870374.0408000003,143767.65936000002,25363571.792000003,0.0,3400098.256,27377713.492160004,28763670.048000004,1385956.5558400005,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
remove_discount,0.6,7511,64,30,1256,6161,1870374.0408000003,143767.65936000002,25363571.792000003,0.0,3400098.256,27377713.492160004,28763670.048000004,1385956.5558400005,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
remove_discount,0.61,7511,64,30,1256,6161,1870374.0408000003,143767.65936000002,25363571.792000003,0.0,3400098.256,27377713.492160004,28763670.048000004,1385956.5558400005,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
remove_discount,0.62,7511,64,30,1256,6161,1870374.0408000003,143767.65936000002,25363571.792000003,0.0,3400098.256,27377713.492160004,28763670.048000004,1385956.5558400005,94,0.01251497803221941,0.6808510638297872,0.048484848484848485
remove_discount,0.63,7511,64,29,1256,6162,1870374.0408000003,143267.46928000002,25363571.792000003,0.0,3400098.256,27377213.302080005,28763670.048000004,1386456.7459199987,93,0.012381839968046865,0.6881720430107527,0.048484848484848485
remove_discount,0.630435,7511,13,6,1307,6185,670272.4368000003,17481.252,27545111.072000004,0.0,1218558.9760000003,28232864.760800004,28763670.048000004,530805.2872000001,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
remove_discount,0.64,7511,13,6,1307,6185,670272.4368000003,17481.252,27545111.072000004,0.0,1218558.9760000003,28232864.760800004,28763670.048000004,530805.2872000001,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
remove_discount,0.65,7511,13,6,1307,6185,670272.4368000003,17481.252,27545111.072000004,0.0,1218558.9760000003,28232864.760800004,28763670.048000004,530805.2872000001,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
remove_discount,0.66,7511,13,6,1307,6185,670272.4368000003,17481.252,27545111.072000004,0.0,1218558.9760000003,28232864.760800004,28763670.048000004,530805.2872000001,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
remove_discount,0.67,7511,13,6,1307,6185,670272.4368000003,17481.252,27545111.072000004,0.0,1218558.9760000003,28232864.760800004,28763670.048000004,530805.2872000001,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
remove_discount,0.68,7511,13,6,1307,6185,670272.4368000003,17481.252,27545111.072000004,0.0,1218558.9760000003,28232864.760800004,28763670.048000004,530805.2872000001,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
remove_discount,0.69,7511,13,6,1307,6185,670272.4368000003,17481.252,27545111.072000004,0.0,1218558.9760000003,28232864.760800004,28763670.048000004,530805.2872000001,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
remove_discount,0.7,7511,13,6,1307,6185,670272.4368000003,17481.252,27545111.072000004,0.0,1218558.9760000003,28232864.760800004,28763670.048000004,530805.2872000001,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
remove_discount,0.71,7511,13,6,1307,6185,670272.4368000003,17481.252,27545111.072000004,0.0,1218558.9760000003,28232864.760800004,28763670.048000004,530805.2872000001,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
remove_discount,0.72,7511,13,6,1307,6185,670272.4368000003,17481.252,27545111.072000004,0.0,1218558.9760000003,28232864.760800004,28763670.048000004,530805.2872000001,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
remove_discount,0.73,7511,13,6,1307,6185,670272.4368000003,17481.252,27545111.072000004,0.0,1218558.9760000003,28232864.760800004,28763670.048000004,530805.2872000001,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
remove_discount,0.74,7511,13,6,1307,6185,670272.4368000003,17481.252,27545111.072000004,0.0,1218558.9760000003,28232864.760800004,28763670.048000004,530805.2872000001,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
remove_discount,0.75,7511,13,6,1307,6185,670272.4368000003,17481.252,27545111.072000004,0.0,1218558.9760000003,28232864.760800004,28763670.048000004,530805.2872000001,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
remove_discount,0.76,7511,13,6,1307,6185,670272.4368000003,17481.252,27545111.072000004,0.0,1218558.9760000003,28232864.760800004,28763670.048000004,530805.2872000001,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
remove_discount,0.77,7511,12,6,1308,6185,656252.7504000003,17481.252,27570592.32,0.0,1193077.7280000001,28244326.3224,28763670.048000004,519343.7256000042,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
remove_discount,0.78,7511,12,6,1308,6185,656252.7504000003,17481.252,27570592.32,0.0,1193077.7280000001,28244326.3224,28763670.048000004,519343.7256000042,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
remove_discount,0.79,7511,12,6,1308,6185,656252.7504000003,17481.252,27570592.32,0.0,1193077.7280000001,28244326.3224,28763670.048000004,519343.7256000042,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
remove_discount,0.8,7511,12,6,1308,6185,656252.7504000003,17481.252,27570592.32,0.0,1193077.7280000001,28244326.3224,28763670.048000004,519343.7256000042,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
remove_discount,0.81,7511,12,6,1308,6185,656252.7504000003,17481.252,27570592.32,0.0,1193077.7280000001,28244326.3224,28763670.048000004,519343.7256000042,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
remove_discount,0.82,7511,12,6,1308,6185,656252.7504000003,17481.252,27570592.32,0.0,1193077.7280000001,28244326.3224,28763670.048000004,519343.7256000042,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
remove_discount,0.83,7511,12,6,1308,6185,656252.7504000003,17481.252,27570592.32,0.0,1193077.7280000001,28244326.3224,28763670.048000004,519343.7256000042,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
remove_discount,0.84,7511,12,6,1308,6185,656252.7504000003,17481.252,27570592.32,0.0,1193077.7280000001,28244326.3224,28763670.048000004,519343.7256000042,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
remove_discount,0.85,7511,12,6,1308,6185,656252.7504000003,17481.252,27570592.32,0.0,1193077.7280000001,28244326.3224,28763670.048000004,519343.7256000042,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
remove_discount,0.86,7511,12,6,1308,6185,656252.7504000003,17481.252,27570592.32,0.0,1193077.7280000001,28244326.3224,28763670.048000004,519343.7256000042,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
remove_discount,0.87,7511,12,6,1308,6185,656252.7504000003,17481.252,27570592.32,0.0,1193077.7280000001,28244326.3224,28763670.048000004,519343.7256000042,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
remove_discount,0.88,7511,12,6,1308,6185,656252.7504000003,17481.252,27570592.32,0.0,1193077.7280000001,28244326.3224,28763670.048000004,519343.7256000042,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
remove_discount,0.89,7511,12,6,1308,6185,656252.7504000003,17481.252,27570592.32,0.0,1193077.7280000001,28244326.3224,28763670.048000004,519343.7256000042,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
remove_discount,0.9,7511,12,6,1308,6185,656252.7504000003,17481.252,27570592.32,0.0,1193077.7280000001,28244326.3224,28763670.048000004,519343.7256000042,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
remove_discount,0.91,7511,11,6,1309,6185,649312.7520000002,17481.252,27583201.408,0.0,1180468.6400000001,28249995.412,28763670.048000004,513674.63600000367,17,0.002263347090933298,0.6470588235294118,0.008333333333333333
remove_discount,0.92,7511,11,6,1309,6185,649312.7520000002,17481.252,27583201.408,0.0,1180468.6400000001,28249995.412,28763670.048000004,513674.63600000367,17,0.002263347090933298,0.6470588235294118,0.008333333333333333
remove_discount,0.93,7511,11,6,1309,6185,649312.7520000002,17481.252,27583201.408,0.0,1180468.6400000001,28249995.412,28763670.048000004,513674.63600000367,17,0.002263347090933298,0.6470588235294118,0.008333333333333333
remove_discount,0.94,7511,11,6,1309,6185,649312.7520000002,17481.252,27583201.408,0.0,1180468.6400000001,28249995.412,28763670.048000004,513674.63600000367,17,0.002263347090933298,0.6470588235294118,0.008333333333333333
remove_discount,0.95,7511,11,6,1309,6185,649312.7520000002,17481.252,27583201.408,0.0,1180468.6400000001,28249995.412,28763670.048000004,513674.63600000367,17,0.002263347090933298,0.6470588235294118,0.008333333333333333
