action,threshold,n,n_tp,n_fp,n_fn,n_tn,cost_tp,cost_fp,cost_fn,cost_tn,cost_tp_counterfactual,total_cost,do_nothing_cost,savings,n_flagged,flag_rate,precision,recall
manual_pack_check,0.630435,7511,13,6,1307,6185,914439.2320000002,240.0,27545111.072000004,0.0,1218558.9760000003,28459790.304000005,28763670.048000004,303879.743999999,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
manual_pack_check,0.64,7511,13,6,1307,6185,914439.2320000002,240.0,27545111.072000004,0.0,1218558.9760000003,28459790.304000005,28763670.048000004,303879.743999999,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
manual_pack_check,0.65,7511,13,6,1307,6185,914439.2320000002,240.0,27545111.072000004,0.0,1218558.9760000003,28459790.304000005,28763670.048000004,303879.743999999,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
manual_pack_check,0.66,7511,13,6,1307,6185,914439.2320000002,240.0,27545111.072000004,0.0,1218558.9760000003,28459790.304000005,28763670.048000004,303879.743999999,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
manual_pack_check,0.67,7511,13,6,1307,6185,914439.2320000002,240.0,27545111.072000004,0.0,1218558.9760000003,28459790.304000005,28763670.048000004,303879.743999999,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
manual_pack_check,0.68,7511,13,6,1307,6185,914439.2320000002,240.0,27545111.072000004,0.0,1218558.9760000003,28459790.304000005,28763670.048000004,303879.743999999,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
manual_pack_check,0.69,7511,13,6,1307,6185,914439.2320000002,240.0,27545111.072000004,0.0,1218558.9760000003,28459790.304000005,28763670.048000004,303879.743999999,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
manual_pack_check,0.7,7511,13,6,1307,6185,914439.2320000002,240.0,27545111.072000004,0.0,1218558.9760000003,28459790.304000005,28763670.048000004,303879.743999999,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
manual_pack_check,0.71,7511,13,6,1307,6185,914439.2320000002,240.0,27545111.072000004,0.0,1218558.9760000003,28459790.304000005,28763670.048000004,303879.743999999,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
manual_pack_check,0.72,7511,13,6,1307,6185,914439.2320000002,240.0,27545111.072000004,0.0,1218558.9760000003,28459790.304000005,28763670.048000004,303879.743999999,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
manual_pack_check,0.73,7511,13,6,1307,6185,914439.2320000002,240.0,27545111.072000004,0.0,1218558.9760000003,28459790.304000005,28763670.048000004,303879.743999999,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
manual_pack_check,0.74,7511,13,6,1307,6185,914439.2320000002,240.0,27545111.072000004,0.0,1218558.9760000003,28459790.304000005,28763670.048000004,303879.743999999,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
manual_pack_check,0.75,7511,13,6,1307,6185,914439.2320000002,240.0,27545111.072000004,0.0,1218558.9760000003,28459790.304000005,28763670.048000004,303879.743999999,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
manual_pack_check,0.76,7511,13,6,1307,6185,914439.2320000002,240.0,27545111.072000004,0.0,1218558.9760000003,28459790.304000005,28763670.048000004,303879.743999999,19,0.002529623219278392,0.6842105263157895,0.009848484848484848
manual_pack_check,0.77,7511,12,6,1308,6185,895288.2960000002,240.0,27570592.32,0.0,1193077.7280000001,28466120.616,28763670.048000004,297549.43200000376,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
manual_pack_check,0.78,7511,12,6,1308,6185,895288.2960000002,240.0,27570592.32,0.0,1193077.7280000001,28466120.616,28763670.048000004,297549.43200000376,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
manual_pack_check,0.79,7511,12,6,1308,6185,895288.2960000002,240.0,27570592.32,0.0,1193077.7280000001,28466120.616,28763670.048000004,297549.43200000376,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
manual_pack_check,0.8,7511,12,6,1308,6185,895288.2960000002,240.0,27570592.32,0.0,1193077.7280000001,28466120.616,28763670.048000004,297549.43200000376,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
manual_pack_check,0.81,7511,12,6,1308,6185,895288.2960000002,240.0,27570592.32,0.0,1193077.7280000001,28466120.616,28763670.048000004,297549.43200000376,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
manual_pack_check,0.82,7511,12,6,1308,6185,895288.2960000002,240.0,27570592.32,0.0,1193077.7280000001,28466120.616,28763670.048000004,297549.43200000376,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
